File,Aleph system no.,Author,Title,Language,Location,Date,DOM ID,Type,Genre
nogenre.xlsx,014839479,,Cursory Observations on the Churches of Bristol.,eng,Bristol,1843,lsidyv31915fef,,
nogenre.xlsx,014839481,"Bristol, Frank M",Providential Epochs.,eng,Cincinnati,1894,lsidyv357f70c2,,
nogenre.xlsx,014839482,,"The British and Foreign Coaster's Guide; containing complete sailing directions for the east coasts of England and Scotland, the Orkney and Shetland Islands, the coasts of France, Holland, and Jutland to the Scaw Point; those of Norway and the White Sea, and the Cattegat, Baltic and Gulf of Finland, the English and St. George's Channels, and the whole coast round Ireland, etc.",eng,London,1852,lsidyv359a3877,,
nogenre.xlsx,014839484,"Brito Capelo, Hermenegildo Carlos; Ivens, Roberto",From Benguella to the territory of Yacca. Description of a journey into Central and West Africa... Translated by Alfred Elwes... With maps and... illustrations.,eng,London,1882,lsidyv35075a11 -- lsidyv350795d5,,
nogenre.xlsx,014839485,"Brittain, Harry","Rambles in East Anglia: or, Holiday excursions among the rivers and broads.",eng,London,1891,lsidyv316ef8ea,,
nogenre.xlsx,014839488,"Brookes, Richard","A General Gazetteer, in miniature... The whole revised... by A. G. Findlay. Second edition.",eng,London,1853,lsidyv354fdbc4,,
nogenre.xlsx,014839489,,"Proceedings at the Dedication of the Town Hall, Brookline, February 22, 1873.",eng,Brookline,1873,lsidyv357fecc8,,
nogenre.xlsx,014839493,"Brown, Edward, Of Wadsworth, Ohio","Wadsworth Memorial: containing an account of the proceedings of the celebration of the sixtieth anniversary of the first settlement of the township of Wadsworth, etc.",eng,Wadsworth,1875,lsidyv35815ebe,,
nogenre.xlsx,014839494,"Brown, Horatio Robert Forbes",Life on the Lagoons.,eng,London,1884,lsidyv319fa99a,,
nogenre.xlsx,014839495,"Brown, William, Leeds Clothier","America: a four years' residence in the United States and Canada, etc.",eng,Leeds,1849,lsidyv357af6e5,,
nogenre.xlsx,014839497,"Browning, Frederick George",Fighting & Farming in South Africa.,eng,London,1880,lsidyv355bc9db,,
nogenre.xlsx,014839499,"Bruce, John Collingwood","A Hand-book to Newcastle-on-Tyne. Illustrated with a geological map of th district, maps of the town, etc.",eng,London,1863,lsidyv30ab60a4,,
nogenre.xlsx,014839500,"Bruce, John Collingwood","A Hand-book to Newcastle-on-Tyne. Illustrated with a geological map of th district, maps of the town, etc.",eng,London,1864,lsidyv359a47b0,,
nogenre.xlsx,014839501,"Bruce, Thomas","Southwest Virginia and Shenandoah Valley. An inquiry into the causes of the rapid growth and wonderful development of Southwest Virginia and Shenandoah Valley, etc.",eng,Richmond,1891,lsidyv357ba060,,
nogenre.xlsx,014839502,"Bruce, Wallace","The Hudson... Illustrated by Alfred Fredericks, etc.",eng,Edinburgh,1894,lsidyv34fa54f7,,
nogenre.xlsx,014839506,"Bry, Theodor De","Narrative of Le Moyne, an artist who accompanied the French expedition to Florida under Laudonnière, 1564. Translated from the Latin of De Bry, with heliotypes of the engravings taken from the artist's original drawings",eng,Boston,1875,lsidyv358c1c15,,
nogenre.xlsx,014839507,"Bryant, Edwin F., Edwin Francis","What I saw in California: being the journal of a tour by the emigrant route and south pass of the Rocky Mountains, across the continent of North America, the Great Desert Basin and through California in the years 1846, 1847.",eng,New-York,1849,lsidyv35b12535,,
nogenre.xlsx,014839508,"Bryant, Edwin F., Edwin Francis","What I saw in California; being the journal of a tour, by E. Bryant... To which is added, California as it is, and as it may be; a guide to the gold regions.",eng,Launceston,1850,lsidyv3579f894,,
nogenre.xlsx,014839509,"Bryant, William Cullen","The American Landscape, Nº I... Engraved from original and accurate drawings... With historical and topographical illustrations",eng,New-York,1830,lsidyv358c152f,,
nogenre.xlsx,014839510,"Bryce, James, F.G.S","A Cyclopædia of Geography, descriptive and physical, forming a new general gazetteer of the world and dictionary of pronunciation, etc.",eng,London,1862,lsidyv354ff32a,,
nogenre.xlsx,014839512,"Buchanan, John, Agriculturist To The Church Of Scotland Mission At Blantyre","The Shirè Highlands, East Central Africa, as Colony and Mission.",eng,Edinburgh,1885,lsidyv3559f843,,
nogenre.xlsx,014839515,"Buel, James William","Mysteries and Miseries of America's Great Cities, embracing New York, Washington City, San Francisco, Salt Lake City, and New Orleans... Illustrated with numerous engravings.",eng,San-Francisco,1883,lsidyv3583953e,,
nogenre.xlsx,014839518,"Buffum, Edward Gould",Six Months in the Gold Mines: from a journal of three years' residence in Upper and Lower California. 1847-8-9.,eng,Philadelphia,1850,lsidyv34faf2d4,,
nogenre.xlsx,014839519,"Bullar, John",Historical Particulars relating to Southampton.,eng,Southampton,1820,lsidyv30a3e885,,
nogenre.xlsx,014839520,"Bullock, William, F.L.S","An account of the family of Laplanders; which, with their... residences... herd of living reindeer; and a panoramic view of the North Cape... are now exhibiting at the Egyptian Hall, Piccadilly.",eng,London,1825,lsidyv30876370,,
nogenre.xlsx,014839521,"Lytton, Edward Bulwer Lytton",England and the English.,eng,Paris,1836,lsidyv3560dda9,,
nogenre.xlsx,014839522,"Lytton, Edward Bulwer Lytton",England and the English.,eng,London,1887,lsidyv308b3c4a,,
nogenre.xlsx,014839523,"Bulwer, William Henry Lytton Earle","France, social, literary, political.",eng,Paris,1834,lsidyv3560e793,,
nogenre.xlsx,014839524,"Bunn, Thomas","Answers to Inquiries respecting Frome Selwood, in Somersetshire, transmitted by the editors of the Imperial Cyclopedia, etc.",eng,Frome,1851,lsidyv3560e652,,
nogenre.xlsx,014839525,"Bunn, Thomas","A Letter relative to the Affairs of the Poor of the Parish of Frome Selwood, etc.",eng,Frome,1851,lsidyv3560f0f7,,
nogenre.xlsx,014839527,"Burdo, Adolphe Marie Louis",The Niger and the Benueh. Travels in Central Africa... From the French by Mrs. George Sturge.,eng,London,1880,lsidyv355bd1b8,,
nogenre.xlsx,014839528,"Burnand, F. C., Francis Cowley","The Z.Z.G., or Zig Zag Guide round and about the bold and beautiful Kentish coast... Illustrated by Phil May.",eng,London,1897,lsidyv358a8235,,
nogenre.xlsx,014839530,"Burt, Isabella","Historical Notices of Chelsea, Kensington, Fulham, and Hammersmith. With some particulars of old families, etc.",eng,Saunders,1871,lsidyv3162bacf,,
nogenre.xlsx,014839534,"Busey, Samuel Clagett",Pictures of the City of Washington in the past.,eng,Washington,1898,lsidyv357c7e48,,
nogenre.xlsx,014839536,"Buxton, Edward North",Epping Forest.,eng,London,1897,lsidyv31a7ad68,,
nogenre.xlsx,014839539,"C., J., Jun.; C.,, A","The United States and Canada, as seen by two brothers in 1858 and 1861.",eng,London,1862,lsidyv357aa79f,,
nogenre.xlsx,014839544,,California: its gold and its inhabitants.,eng,London,1856,lsidyv357aea22 -- lsidyv357ae288,,
nogenre.xlsx,014839546,,"A Sketch of the Route to California, China and Japan, via the Isthmus of Panama, etc.",eng,San-Francisco,1867,lsidyv34f93a77,,
nogenre.xlsx,014839549,"Campbell, Arthur","A Ride in Morocco, and other sketches.",eng,Toronto,1897,lsidyv355b9be5,,
nogenre.xlsx,014839551,"Campbell, John Douglas Sutherland",The Governor's Guide to Windsor Castle.,eng,London,1895,lsidyv34ef808f,,
nogenre.xlsx,014839553,"Campbell, W. Graham","The New World; or, Recent visit to America. Together with introductory observations for tourists, and four appendices, etc.",eng,London,1871,lsidyv357a4566,,
nogenre.xlsx,014839554,,"Shanty, Forest and River Life in the Backwoods of Canada.",eng,Montreal,1883,lsidyv3581f062,,
nogenre.xlsx,014839555,,Canadian Pacific Railway's Royal Mail Steamship Line. Japan and China... Handbook of information.,eng,Liverpool,1893,lsidyv34f6d014,,
nogenre.xlsx,014839556,"Canning, Charles John Spencer George",The Pilgrim of Scandinavia.,eng,London,1875,lsidyv354f8c43,,
nogenre.xlsx,014839562,"Carlyle, Thomas",On Heroes... Second edition.,eng,London,1888,lsidyv357f780f,,
nogenre.xlsx,014839563,,Royal Charters and Historical Documents relating to the Town & County of Carmarthen and the Abbeys of Talley and Tygwyn-ar-Daf.,eng,Carmarthen,1878,lsidyv3195095e,,
nogenre.xlsx,014839565,,"Notes on Carrow Priory, commonly called Carrow Abbey.",eng,Norwich,1886,lsidyv356113e6,,
nogenre.xlsx,014839566,"Carter, Nathaniel Hazeltine","Letters from Europe, comprising the journal of a tour through Ireland, England, Scotland, France, Italy, and Switzerland, in 1825, '26, and '27.",eng,New-York,1827,lsidyv3d789880,,
nogenre.xlsx,014839567,"Carter, Robert, Of Cambridge, Mass",A Summer Cruise on the Coast of New England.,eng,London,1889,lsidyv358344f4,,
nogenre.xlsx,014839568,"Carter, William Fowler",Notes on the Domesday of Warwickshire.,eng,,1892,lsidyv3550e03f,,
nogenre.xlsx,014839577,"Cater, Joseph","Bisley Bits; or, Records of a Surrey corner.",eng,London,1892,lsidyv3181a043,,
nogenre.xlsx,014839583,"Chadwick, Edward Marion",The People of the Longhouse,eng,Toronto,1897,lsidyv34fbdbc6,,
nogenre.xlsx,014839584,"Chadwick, J. Cooper","Three Years with Lobengula, and experiences in South Africa.",eng,London,1894,lsidyv355aff64,,
nogenre.xlsx,014839586,"Chambers, George Frederick","A Handbook for East-Bourne and Seaford, and the neighbourhood... Fourth edition.",eng,London,1872,lsidyv30a59b4b,,
nogenre.xlsx,014839587,"Chambers, George Frederick","A Handbook for East-Bourne and Seaford, and the neighbourhood... Fourth edition.",eng,London,1875,lsidyv359a52ec,,
nogenre.xlsx,014839589,"Chambers, William",Things as they are in America.,eng,Edinburgh,1854,lsidyv35b375da,,
nogenre.xlsx,014839590,,A Trip to the Channel Islands.,eng,,1883,lsidyv32bed398,,
nogenre.xlsx,014839593,,"Travels through North America, during the years 1825 and 1826.",eng,Philadelphia,1828,lsidyv357cd23a,,
nogenre.xlsx,014839596,,"Charpentier's Illustrated Guide to Southsea, the Dockyard, Isle of Wight, etc.",eng,Portsmouth,1892,lsidyv30a91e56,,
nogenre.xlsx,014839598,,"New Historical Description of Cheltenham and its vicinity... Embellished with... engravings and maps, etc.",eng,Cheltenham,1826,lsidyv30a2d498,,
nogenre.xlsx,014839601,,"Early Chicago. Reception to the settlers of Chicago prior to 1840, by the Calumet Club of Chicago... 1879.",eng,Chicago,1879,lsidyv359c9c9d,,
nogenre.xlsx,014839602,,"A Scamper through the States: being an illustrated guide to the World's Fair of 1893. To which is added an Account of the Columbian Exposition, by James Dredge, etc.",eng,London,1892,lsidyv35b094fa,,
nogenre.xlsx,014839607,"Childers, John Walbanke",Lord Orford's Voyage round the Fens in 1774.,eng,Doncaster,1868,lsidyv3180c105,,
nogenre.xlsx,014839608,"Chisholm, George Goudie","The world as it is: a popular account of the countries and peoples of the earth... Illustrated, etc.",eng,London,1883,lsidyv32d878c5 -- lsidyv363c9985,,
nogenre.xlsx,014839610,"Cholmley, George",An Answer to James Walker's Reply to the “Peep at the Borough of Whitby.”.,eng,York,1839,lsidyv31a55d05,,
nogenre.xlsx,014839611,"Cholmley, George",A Letter... to the Rate-Payers of the Borough of Whitby.,eng,York,1844,lsidyv34f31035,,
nogenre.xlsx,014839612,"Cholmley, George",A Peep at the Borough of Whitby.,eng,York,1839,lsidyv34f2f333,,
nogenre.xlsx,014839617,"Clampitt, John W",Echoes from the Rocky Mountains. Reminiscences... of the... golden age of the Great West... Illustrated.,eng,London,1889,lsidyv35844a70,,
nogenre.xlsx,014839619,"Clapp, Otis","A Letter to the Hon. Abbott Lawrence and the Hon. Robert G. Shaw, on the Present Condition and Future Growth of Boston.",eng,Boston,1853,lsidyv35546fc0,,
nogenre.xlsx,014839622,"Clark, Edward L","A Record of the Inscriptions on the Tablets and Grave-Stones in the Burial-Grounds of Christ Church, Philadelphia. Compiled... by E. L. Clark.",eng,Philadelphia,1864,lsidyv34fa7de4,,
nogenre.xlsx,014839623,"Clarke, George","Voyage of George Clarke to America. With introduction and notes, by E. B. O'Callaghan. L.P.",eng,Albany,1867,lsidyv35b1d1b6,,
nogenre.xlsx,014839624,"Clarke, Hyde","A Comparison of Morecambe Bay, Barrow-in-Furness, North Lancashire, West Cumberland, &c., in 1836 & 1883, etc.",eng,Barrow,1884,lsidyv32ceab74,,
nogenre.xlsx,014839629,"Cleaveland, Nehemiah","An Address, delivered at Topsfield in Massachusetts, August 28, 1850: the two hundredth anniversary of the incorporation of the town.",eng,New-York,1851,lsidyv34fbf437,,
nogenre.xlsx,014839632,"Clemens, Samuel Langhorne",Life on the Mississippi.,eng,Boston,1883,lsidyv35550770,,
nogenre.xlsx,014839633,"Clemens, Samuel Langhorne",Roughing it.,eng,Hartford,1873,lsidyv35b270d5,,
nogenre.xlsx,014839634,"Clemens, Samuel Langhorne",A Tramp Abroad.,eng,London,1880,lsidyv3592c29e,,
nogenre.xlsx,014839635,"Clement, John, Of Haddonfield, New Jersey","Sketches of the First Emigrant Settlers in Newton Township, Old Gloucester County, West New Jersey.",eng,Camden,1877,lsidyv35884e90,,
nogenre.xlsx,014839636,"Clever, Charles P","New Mexico: her resources; her necessities for railroad communication with the Atlantic and Pacific States, her great future.",eng,Washington,1868,lsidyv35548a4b,,
nogenre.xlsx,014839640,"Coale, Charles B","The Life and Adventures of Wilburn Waters, the famous hunter and trapper of White Top Mountain, etc.",eng,Richmond,1878,lsidyv35879a8b,,
nogenre.xlsx,014839641,"Cobb, Joseph Beckham","Mississippi Scenes: or, Sketches of Southern and Western life and adventure... including the legend of Black Creek.",eng,Philadelphia,1851,lsidyv35b3f6a6,,
nogenre.xlsx,014839642,"Cobley, Fred",On Foot through Wharfedale: descriptive & historical notes of the towns and villages of Upper & Lower Wharfedale.,eng,Otley,1882,lsidyv31839839,,
nogenre.xlsx,014839643,"Cobley, Fred","Upper & Lower Wharfedale: illustrated, etc.",eng,Otley,1888,lsidyv316d4b99,,
nogenre.xlsx,014839644,"Cochrane, John Dundas","Narrative of a Pedestrian Journey through Russia and Siberian Tartary, from the frontiers of China to the Frozen Sea and Kamtchatka; performed during the years 1820, 1821, 1822, and 1823.",eng,London,1824,lsidyv319d0ea7 -- lsidyv32d76e1e,,
nogenre.xlsx,014839646,"Colange, Auguste Léon De","The National Gazetteer. A geographical dictionary of the United States, compiled from the latest official authorities and original sources, etc.",eng,New-York,1884,lsidyv3d77c65e -- lsidyv3d7bdad4,,
nogenre.xlsx,014839647,,A Guide to Colchester and its Environs; with notes on the flora and entomology of the district.,eng,Colchester,1874,lsidyv34f4e853,,
nogenre.xlsx,014839648,"Cole, Edward Maule","On Scandinavian Place Names in the East Riding of Yorkshire... A paper read before the Driffield Literary and Scientific Society, etc.",eng,York,1879,lsidyv32dad6a6,,
nogenre.xlsx,014839649,"Cole, Grenville A. J., Grenville Arthur James",The Gypsy Road: a journey from Krakow to Coblentz... With illustrations by E. H. New.,eng,London,1894,lsidyv359252a5,,
nogenre.xlsx,014839651,"Colenso, William, F.L.S",On the Maori Races of New Zealand.,eng,,1865,lsidyv31841261,,
nogenre.xlsx,014839653,"Collier, Carus Vale",Notes about Great Ayton in Cleveland. Collected by Rev. C. V. Collier.,eng,Middlesbrough,1896,lsidyv31925826,,
nogenre.xlsx,014839654,"Collier, Price","Picket-Pin and his Friends, etc.",eng,London,1894,lsidyv355449a2,,
nogenre.xlsx,014839655,"Collins, Wilkie",The Queen of Hearts.,eng,London,1859,lsidyv354f14e2 -- lsidyv354ea83c -- lsidyv354e9006,,
nogenre.xlsx,014839656,"Collins, Wilkie","Rambles beyond Railways; or, Notes in Cornwall taken a-foot... With illustrations by H. C. Brandling.",eng,London,1852,lsidyv32c4e4b1,,
nogenre.xlsx,014839657,"Columbus, Christopher","The Letter in Spanish of Christopher Columbus, written on his return from his first voyage, and addressed to Luis de Sant Angel, 15 Feb.-14 March, 1493, announcing the discovery of the New World. Reproduced in facsimile from a unique copy in the possession of the publishers, with introductory and critical remarks, accompanied by a revised Spanish version, and a literal translation into English.",eng,London,1889,lsidyv357d5a71,,
nogenre.xlsx,014839658,"Columbus, Christopher",Personal Narrative of the First Voyage of Columbus to America. From a manuscript recently discovered in Spain. Translated from the Spanish,eng,Boston,1827,lsidyv3589a2b0,,
nogenre.xlsx,014839659,,"Colorado: its resources, parks, and prospects as a new field for emigration; with an account of the Trenchard and Costilla Estates, in the San Luis Park.",eng,London,1869,lsidyv35b1f9dc,,
nogenre.xlsx,014839661,"Colt, Miriam Davis","Went to Kansas; being a thrilling account of an ill-fated expedition to that fairy land, and its sad results; together with a sketch of the life of the author, etc.",eng,Watertown,1862,lsidyv357e3b23,,
nogenre.xlsx,014839662,"Colton, Walter",Three Years in California... With illustrations.,eng,New-York,1850,lsidyv35548be0,,
nogenre.xlsx,014839663,,British Columbia as a Field for Emigration and Investment.,eng,Victoria,1891,lsidyv34f6f36d,,
nogenre.xlsx,014839664,"Colvile, Henry Edward",A Ride in Petticoats and Slippers.,eng,London,1880,lsidyv355bc094,,
nogenre.xlsx,014839665,"Combe, George, Phrenologist","Notes on the United States of North America, during a phrenological visit in 1838-9-40.",eng,Philadelphia,1841,lsidyv35026c82,,
nogenre.xlsx,014839668,"Conwell, Eugene Alfred","A Ramble round Trim, amongst its ruins and antiquities, with short notices of its celebrated characters, from the earliest period... With fifteen illustrations.",eng,Dublin,1878,lsidyv359c87b1,,
nogenre.xlsx,014839671,"Cook, Thomas, And Son",Programmes and Time Tables of Cook's Arrangements for Ober Ammergau... with extensions to all parts of Central Europe... for the season of 1880. With map.,eng,,1880,lsidyv359b33f1,,
nogenre.xlsx,014839672,"Cook, Thomas, And Son",Cook's Handbook for London. With two maps.,eng,London,1878,lsidyv3159d587,,
nogenre.xlsx,014839673,"Cook, Thomas, And Son",Cook's Handbook for London. With two maps.,eng,London,1889,lsidyv354fba6a,,
nogenre.xlsx,014839674,"Cook, Thomas, And Son",Cook's Handbook for London. With two maps.,eng,London,1893,lsidyv32bf56c8,,
nogenre.xlsx,014839675,"Cook, Thomas, And Son",Cook's Handbook for London. With two maps.,eng,London,1894,lsidyv308d8851,,
nogenre.xlsx,014839676,"Cook, Thomas, And Son",Cook's Handbook for London. With two maps.,eng,London,1896,lsidyv308d3ea4,,
nogenre.xlsx,014839677,"Cook, Thomas, And Son",Cook's Handbook for London. With two maps.,eng,London,1879,lsidyv315a215f,,
nogenre.xlsx,014839678,"Cook, Thomas, And Son",Cook's Handbook for London. With two maps.,eng,London,1881,lsidyv308bf5fe,,
nogenre.xlsx,014839679,"Cook, Thomas, And Son",Cook's Handbook for London. With two maps.,eng,London,1882,lsidyv34eef9d2,,
nogenre.xlsx,014839680,"Cook, Thomas, And Son",Cook's Handbook for London. With two maps.,eng,London,1886,lsidyv315a8a16,,
nogenre.xlsx,014839686,,"A Guide to North Cornwall, with map and illustrations.",eng,Launceston,1889,lsidyv359ab4c5,,
nogenre.xlsx,014839688,"Corry, Thomas Charles Stewart","Ireland: its scenery, music, and antiquities.",eng,Dublin,1866,lsidyv359c7687,,
nogenre.xlsx,014839689,"Cosgrave, Ephraim Macdowel; Strangways, Leonard Richard Ffleming","The Dictionary of Dublin, being a comprehensive guide to the city and its neighbourhood... Illustrated by numerous photographs taken by the authors.",eng,Dublin,1895,lsidyv31b7964a,,
nogenre.xlsx,014839690,"Costello, Louisa Stuart","A Pilgrimage to Auvergne, from Picardy to Le Velay.",eng,London,1842,lsidyv34f201af -- lsidyv3199b247,,
nogenre.xlsx,014839691,"Cotterell, Constance","Summer Holidays in North East England. Illustrated with photographs by Payne Jennings, etc.",eng,London,1895,lsidyv359af653,,
nogenre.xlsx,014839695,,"Here and There in our own Country. Embracing sketches of travel and descriptions of places, etc., etc.",eng,Philadelphia,1885,lsidyv3583df8d,,
nogenre.xlsx,014839696,"Cowan, George D.; Johnston, R. L. N",Moorish Lotos Leaves. Glimpses of Southern Marocco.,eng,London,1883,lsidyv355c7ebe,,
nogenre.xlsx,014839698,"Cox, John Charles",Notes on Kedleston Church.,eng,London,1877,lsidyv34f1bd0c,,
nogenre.xlsx,014839699,"Coxon, Herbert",Oriental Carpets. How they are made and conveyed to Europe. With a narrative of a journey to the East in search of them.,eng,London,1884,lsidyv358d5ff5,,
nogenre.xlsx,014839702,"Craib, Alexander R",American and the Americans. A narrtive of a tour in the United States and Canada. With chapters on American home life.,eng,London,1892,lsidyv357a3d50,,
nogenre.xlsx,014839703,"Craik, James","Historical Sketches of Christ Church, Louisville, Diocese of Kentucky.",eng,Louisville,1862,lsidyv3554f29d,,
nogenre.xlsx,014839705,"Crawford, John Vincent",Marocco at a Glance.,eng,Lymington,1889,lsidyv355a7749,,
nogenre.xlsx,014839706,"Creecy, James R","Scenes in the South, and other miscellaneous pieces.",eng,Washington,1860,lsidyv35818cce,,
nogenre.xlsx,014839707,"Cresswell, Beatrix Feodore","Dartmoor, and its surroundings: what to see and how to find it... With a chapter on “Dartmoor Fishing” by Edgar Shrubsole, etc.",eng,London,1899,lsidyv3187460d,,
nogenre.xlsx,014839710,"Crocker, Charles","The Visitors' Chichester Guide... New edition: revised, enlarged and continued by William Hayden.",eng,Chichester,1874,lsidyv31581bc5,,
nogenre.xlsx,014839711,"Crone, John Smyth",A Run round Ulster.,eng,London,1894,lsidyv359c7de4,,
nogenre.xlsx,014839712,"Cronise, Titus Fey",The Agricultural and other Resources of California... With twenty-one illustrations.,eng,San-Francisco,1870,lsidyv35b40b76,,
nogenre.xlsx,014839713,"Cronise, Titus Fey","The Natural Wealth of California, etc.",eng,San-Francisco,1868,lsidyv358320eb,,
nogenre.xlsx,014839715,"Cudworth, William, Of Bradford","Round about Bradford: a series of sketches, descriptive and semi-historical, of forty-two places within six miles of Bradford.",eng,Bradford,1876,lsidyv32c8c04c,,
nogenre.xlsx,014839717,"Cumberland, Stuart C",What I think of South Africa; its people and its politics... With numerous... portraits and map.,eng,London,1896,lsidyv355c527f,,
nogenre.xlsx,014839718,"Cumming, Constance Frederica Gordon",Granite Crags... With illustrations.,eng,Edinburgh,1884,lsidyv3587d823,,
nogenre.xlsx,014839720,,"Charters and other Muniments belonging to the Royal Burgh of Cupar. Translated from the originals by George Home, etc.",eng,Cupar,1882,lsidyv34f620ec,,
nogenre.xlsx,014839721,"Curley, Edwin A","Nebraska, its advantages, resources, and drawbacks. Illustrated.",eng,London,1875,lsidyv35b43512,,
nogenre.xlsx,014839722,"Curtis, Charles Herbert Octavius",Bright's Illustrated Guide to Bournemouth... With a map and photographic illustrations.,eng,London,1891,lsidyv34f4349d,,
nogenre.xlsx,014839723,"Curtis, George William",Lotos-eating: a summer book.,eng,London,1852,lsidyv35b441cb,,
nogenre.xlsx,014839724,"Curtis, Jonathan","A Topographical and Historical Sketch of Epsom, New-Hampshire.",eng,Concord,1823,lsidyv358d1281,,
nogenre.xlsx,014839725,"Curtis, Mary, Of Langharne","The Antiquities of Langharne and Pendine, Carmarthenshire, S. Wales, with some notice of their neighbourhoods, and illustrations.",eng,London,1880,lsidyv35531be7,,
nogenre.xlsx,014839727,"Custer, Elizabeth Bacon","“Boots and Saddles”; or, Life in Dakota with General Custer.",eng,London,1885,lsidyv35819420,,
nogenre.xlsx,014839728,"Custer, Elizabeth Bacon",Following the Guidon... Illustrated.,eng,London,1890,lsidyv358427a6,,
nogenre.xlsx,014839729,"Custer, Elizabeth Bacon","Tenting on the Plains; or, General Custer in Kansas and Texas.",eng,London,1888,lsidyv35b23ab9,,
nogenre.xlsx,014839734,"Dall, William Healey",Alaska and its Resources.,eng,London,1870,lsidyv3553f66a,,
nogenre.xlsx,014839736,"Dally, Richard",MS. notes.,eng,Chichester,1831,lsidyv31962a33,,
nogenre.xlsx,014839737,,"Dalton-in-Furness District Local Board. Abstract of accounts for the year ending 25th March, 1887. With various local and parochial information... Compiled by John Tyson.",eng,Dalton,1887,lsidyv358aeb1c,,
nogenre.xlsx,014839741,"Daniels, George Fisher","The Huguenots in the Nipmuck Country; or, Oxford prior to 1713... With an introduction by Oliver Wendell Holmes.",eng,Boston,1880,lsidyv359cc7cf,,
nogenre.xlsx,014839742,"D'anvers, N",Heroes of American Discovery... With... illustrations.,eng,London,1884,lsidyv3580d447,,
nogenre.xlsx,014839744,"Darby, Stephen, Of Cookham","Place and Field Names, Cookham Parish, Berks. MS. notes.",eng,London,1899,lsidyv35506bff,,
nogenre.xlsx,014839745,"Dardis, George",Description of the State Capitol of Tennessee. Published by G. Dardis.,eng,Nashville,1859,lsidyv35552625,,
nogenre.xlsx,014839749,Davenport,"A New Gazetteer, or Geographical dictionary of North America and the West Indies, etc.",eng,Philadelphia,1836,lsidyv35551a49,,
nogenre.xlsx,014839750,"Davenport, John Marriott",Oxfordshire Annals.,eng,Oxford,1869,lsidyv34f09f31,,
nogenre.xlsx,014839752,"Davies, Ebenezer","American Scenes, and Christian Slavery: a recent tour of four thousand miles in the United States.",eng,London,1853,lsidyv3502447b,,
nogenre.xlsx,014839753,"Davies, George Christopher",The Handbook to the Rivers and Broads of Norfolk & Suffolk.,eng,London,1891,lsidyv3550c9c9,,
nogenre.xlsx,014839754,"Davies, George Christopher","Norfolk Broads and Rivers, or the Water-ways, lagoons, and decoys of East Anglia... With illustrations.",eng,Edinburgh,1883,lsidyv319791a5,,
nogenre.xlsx,014839755,"Davis, John","Travels of Four Years and a Half in the United States of America; during 1798, 1799, 1800, 1801 and 1802. Dedicated by permission to Thomas Jefferson, Esq. President of the United States.",eng,London,1803,lsidyv35b40075,,
nogenre.xlsx,014839756,"Davis, Reuben",Recollections of Mississippi and Mississippians.,eng,Boston,1889,lsidyv35840584,,
nogenre.xlsx,014839757,"Davis, Richard Harding",Our English Cousins... Illustrated.,eng,London,1894,lsidyv32dbbca9,,
nogenre.xlsx,014839758,"Davis, Richard Harding",The West from a Car-Window... Illustrated.,eng,New-York,1892,lsidyv35b13465,,
nogenre.xlsx,014839759,"Davis, Uriah James",Short Notes on Painswick.] [With plates.,eng,Cheltenham,1881,lsidyv32cd99b4,,
nogenre.xlsx,014839761,"Dawson, John William","Acadian Geology: an account of the geological structure and mineral resources of Nova Scotia, and portions of the neighbouring provinces of British America.",eng,Edinburgh,1855,lsidyv354f1cb9,,
nogenre.xlsx,014839762,"Dawson, John William","Supplementary Chapter, etc.",eng,Edinburgh,1860,lsidyv354df64c,,
nogenre.xlsx,014839763,"Day, Samuel Phillips","Down South; or, An Englishman's experience at the seat of the American War.",eng,London,1862,lsidyv357bb4b4 -- lsidyv357bbd15,,
nogenre.xlsx,014839764,"Day, Samuel Phillips",Life and Society in America... First series.,eng,London,1880,lsidyv35873dff,,
nogenre.xlsx,014839765,"Day, Samuel Phillips",Life and Society in America... Second series.,eng,London,1880,lsidyv35b40e7f,,
nogenre.xlsx,014839766,"Dean, Amos",An Attempt to present the Claims of Long Lake to the consideration of all those who are in search after good land at a low price.,eng,Albany,1846,lsidyv358bef8a,,
nogenre.xlsx,014839767,"Dean, James, Tutor In The University Of Vermont","An Alphabetical Atlas, or, Gazetteer of Vermont; affording a summary description of the state, its several counties, towns, and rivers, etc.",eng,Montpellier,1808,lsidyv34fac287,,
nogenre.xlsx,014839768,,How the Parish of Debach borrowed £400 and refused to pay it all back.,eng,London,1879,lsidyv32cb048a,,
nogenre.xlsx,014839769,"Debar, J. H. Diss",The West Virginia Hand-book and Immigrant's Guide. A sketch of the state of West Virginia... with a brief notice of each county and an official state directory and map.,eng,Parkersburg,1870,lsidyv357b5c53,,
nogenre.xlsx,014839770,"De Cordova, Jacob",Texas: her resources and her public men. A companion for J. de Cordova's new and correct map of the state of Texas.,eng,Philadelphia,1858,lsidyv35552f58,,
nogenre.xlsx,014839772,,"List of Taxable Polls and Estates in the Town of Dedham, for the year 1875.",eng,Dedham,1875,lsidyv3583caf6,,
nogenre.xlsx,014839774,"Deland, Margaret Wade Campbell",Florida Days... Illustrated by Louis K. Harlow.,eng,London,1889,lsidyv3586cefe,,
